Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,cuisine_count,is_multi_cuisine,log_votes,cost_per_person,has_both_services,country_Australia,country_Brazil,country_Canada,country_India,country_Indonesia,country_New Zealand,country_Philippines,country_Qatar,country_Singapore,country_South Africa,country_Sri Lanka,country_Turkey,country_UAE,country_United Kingdom,country_United States,cuisine_freq_enc,city_freq_enc
25,0,0,2,3.8,161,3,1,5.087596335232384,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
25,0,0,2,4.1,160,1,0,5.081404364984463,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0067540186410914495,0.00270160745643658
10,0,0,1,4.9,820,1,0,6.710523109452428,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.014453599891935702,0.00270160745643658
10,0,0,1,4.5,488,3,1,6.192362489474872,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
25,0,0,2,3.6,253,2,1,5.537334267018537,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0032419289477238957,0.00270160745643658
40,0,0,3,3.8,220,3,1,5.3981627015177525,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
25,0,0,2,4.3,485,1,0,6.186208623900494,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.025935431581791166,0.00270160745643658
40,0,0,3,4.3,428,1,0,6.061456918928017,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.001756044846683777,0.00270160745643658
25,0,0,2,4.1,294,2,1,5.68697535633982,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
40,0,0,3,4.0,380,3,1,5.942799375126701,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.003647170066189383,0.00270160745643658
25,0,0,2,4.2,259,1,0,5.560681631015528,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
25,0,0,2,4.7,433,2,1,6.073044534100405,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.025935431581791166,0.00270160745643658
25,0,0,2,3.7,176,2,1,5.176149732573829,12.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.009590706470349859,0.00013508037282182898
10,0,0,1,4.3,96,3,1,4.574710978503383,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00013508037282182898
25,0,0,2,3.1,6,2,1,1.9459101490553132,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.00013508037282182898
10,0,0,1,3.3,33,2,1,3.5263605246161616,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.00270160745643658
25,0,0,2,4.6,489,3,1,6.194405391104672,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
25,0,0,2,4.5,345,1,0,5.846438775057724,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
25,0,0,2,3.8,149,3,1,5.0106352940962555,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.014453599891935702,0.00270160745643658
25,0,0,2,3.9,330,2,1,5.802118375377063,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.025935431581791166,0.00270160745643658
40,0,0,3,3.9,247,2,1,5.5134287461649825,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009590706470349859,0.00270160745643658
10,0,0,1,3.7,123,3,1,4.820281565605037,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0032419289477238957,0.00270160745643658
40,0,0,3,3.6,109,3,1,4.700480365792417,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009590706470349859,0.00270160745643658
40,0,0,3,3.7,134,3,1,4.90527477843843,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009590706470349859,0.00270160745643658
40,0,0,3,4.2,722,3,1,6.583409222158765,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.006483857895447791,0.00270160745643658
25,0,0,2,4.3,213,1,0,5.365976015021851,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.001756044846683777,0.00270160745643658
25,0,0,2,4.0,335,1,0,5.817111159963204,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08212886667567203,0.00270160745643658
25,0,0,2,4.0,353,2,1,5.869296913133774,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
0,0,0,1,4.0,170,2,1,5.14166355650266,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02944752127515872,0.00270160745643658
25,0,0,2,4.1,192,1,0,5.262690188904886,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.025935431581791166,0.00270160745643658
40,0,0,3,4.1,302,2,1,5.713732805509369,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
10,0,0,1,4.2,355,2,1,5.87493073085203,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.00270160745643658
25,0,0,2,4.3,287,1,0,5.662960480135946,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
40,0,0,3,4.0,264,3,1,5.579729825986222,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02944752127515872,0.00270160745643658
40,0,0,3,4.4,235,3,1,5.4638318050256105,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
25,0,0,2,3.0,6,2,1,1.9459101490553132,12.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.08212886667567203,0.00013508037282182898
25,0,0,2,3.7,38,3,1,3.6635616461296463,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
10,0,0,1,4.4,122,2,1,4.812184355372417,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.016749966229906793,0.00270160745643658
25,0,0,2,4.4,207,1,0,5.337538079701318,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
10,0,0,1,3.9,66,2,1,4.204692619390966,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.00796974199648791,0.00270160745643658
10,0,0,1,4.9,249,3,1,5.521460917862246,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
25,0,0,2,3.8,63,1,0,4.1588830833596715,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
40,0,0,3,3.8,145,2,1,4.983606621708336,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009590706470349859,0.00270160745643658
10,0,0,1,3.8,83,1,0,4.430816798843313,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.00796974199648791,0.00270160745643658
25,0,0,2,3.7,116,1,0,4.762173934797756,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02944752127515872,0.00270160745643658
10,0,0,1,4.1,122,2,1,4.812184355372417,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
10,0,0,1,4.1,142,1,0,4.962844630259907,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06470349858165608,0.00270160745643658
10,0,0,1,4.1,114,1,0,4.74493212836325,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.00796974199648791,0.00270160745643658
25,0,0,2,4.6,214,3,1,5.3706380281276624,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
10,0,0,1,4.3,116,1,0,4.762173934797756,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009590706470349859,0.00270160745643658
25,0,0,2,4.2,111,1,0,4.718498871295094,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.003917330811833041,0.00270160745643658
10,0,0,1,3.7,25,2,1,3.258096538021482,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.016749966229906793,0.00270160745643658
10,0,0,1,4.1,128,1,0,4.859812404361672,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
10,0,0,1,4.3,244,3,1,5.501258210544727,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
10,0,0,1,4.2,112,3,1,4.727387818712341,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
10,0,0,1,4.1,144,2,1,4.976733742420574,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02944752127515872,0.00270160745643658
25,0,0,2,4.6,166,3,1,5.117993812416755,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0067540186410914495,0.002431446710792922
40,0,0,3,4.5,208,2,1,5.342334251964811,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.001756044846683777,0.002431446710792922
25,0,0,2,3.9,136,2,1,4.919980925828125,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.014453599891935702,0.002431446710792922
10,0,0,1,4.0,85,3,1,4.454347296253507,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
25,0,0,2,4.1,117,1,0,4.770684624465665,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02944752127515872,0.002431446710792922
25,0,0,2,3.4,53,2,1,3.9889840465642745,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
25,0,0,2,4.9,474,1,0,6.163314804034641,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.002431446710792922
10,0,0,1,3.9,125,1,0,4.836281906951478,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06470349858165608,0.002431446710792922
70,0,0,4,3.7,201,2,1,5.308267697401205,35.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
0,0,0,1,4.3,167,1,0,5.123963979403259,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.00796974199648791,0.002431446710792922
25,0,0,2,4.0,112,1,0,4.727387818712341,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08212886667567203,0.002431446710792922
25,0,0,2,4.1,256,1,0,5.54907608489522,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.003917330811833041,0.002431446710792922
10,0,0,1,4.3,123,1,0,4.820281565605037,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
25,0,0,2,4.0,199,1,0,5.298317366548036,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
25,0,0,2,4.1,157,1,0,5.062595033026967,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.00796974199648791,0.002431446710792922
25,0,0,2,4.1,100,1,0,4.61512051684126,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
40,0,0,3,4.2,141,2,1,4.955827057601261,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009590706470349859,0.002431446710792922
25,0,0,2,4.2,197,3,1,5.288267030694535,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.002431446710792922
25,0,0,2,4.5,1025,3,1,6.933423025730715,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
25,0,0,2,4.9,570,2,1,6.3473892096560105,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
40,0,0,3,4.5,674,3,1,6.51471269087253,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.002431446710792922,0.00270160745643658
25,0,0,2,4.1,496,3,1,6.208590026096629,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.00270160745643658
25,0,0,2,4.0,411,2,1,6.021023349349527,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.00270160745643658
25,0,0,2,3.2,113,2,1,4.736198448394496,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0009455626097528029,0.00270160745643658
40,0,0,3,4.5,1109,2,1,7.01211529430638,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.02944752127515872,0.00270160745643658
25,0,0,2,4.6,728,2,1,6.591673732008658,12.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08212886667567203,0.00270160745643658
10,0,0,1,4.4,659,4,1,6.492239835020471,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.009725786843171687,0.00270160745643658
40,0,0,3,4.2,370,3,1,5.916202062607435,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03647170066189383,0.00270160745643658
40,0,0,3,4.3,532,1,0,6.278521424165844,20.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0018911252195056058,0.00270160745643658
